uid,strict_status,priority,make,model_as_supplied,asset_title,year_evidence,generation_evidence,visual_trim_evidence,body_style_evidence,faces,likes,metadata_score,duplicate_count,duplicate_rank,creator,licence_recorded,licence_status,commercial_gate,source_page,download_api_endpoint,source_origin,source_uid_valid,visual_qc,glass_qc,interior_qc,pbr_qc,scale_qc,live_link_check,final_publish,decision_reason
1f1dfa0adfc943039d3870a5b958f069,PRIORITY A,First QC queue,Mercedes-Benz,Eqe 350+,Mercedes Benz EQE AMG,,,,Hatchback/Car,1099820,144,83,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/1f1dfa0adfc943039d3870a5b958f069,https://sketchfab.com/models/1f1dfa0adfc943039d3870a5b958f069/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
573b461cf5cf43daaf33928a6c1b370d,PRIORITY A,First QC queue,Mercedes-Benz,Mercedes Sprinter,Mercedes-benz sprinter,,,,Van,1139910,103,82,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/573b461cf5cf43daaf33928a6c1b370d,https://sketchfab.com/models/573b461cf5cf43daaf33928a6c1b370d/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
40fff8615e0842ada6a80acde145d970,PRIORITY A,First QC queue,Mercedes-Benz,Mercedes Sprinter,Mercedes- Benz Sprinter Passenger Van L3H2,,,,Van,1139910,49,80,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/40fff8615e0842ada6a80acde145d970,https://sketchfab.com/models/40fff8615e0842ada6a80acde145d970/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
70596b30b7cf4f80a9dd6851fe6c5de1,PRIORITY B,Manual metadata/visual review,Mercedes-Benz,Mercedes Sprinter,Mercedes-Benz Sprinter,,,,Van,576240,11,77,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/70596b30b7cf4f80a9dd6851fe6c5de1,https://sketchfab.com/models/70596b30b7cf4f80a9dd6851fe6c5de1/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
b8ed493c5f7d4a90a9db8ebe10c43fe5,PRIORITY B,Manual metadata/visual review,Mercedes-Benz,Mercedes Sprinter,Mercedes Sprinter,,,,Van,1626870,8,77,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/b8ed493c5f7d4a90a9db8ebe10c43fe5,https://sketchfab.com/models/b8ed493c5f7d4a90a9db8ebe10c43fe5/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
fe704a2aa87a4921990d4973a6eef36d,PRIORITY A,First QC queue,Mercedes-Benz,Mercedes Vito,Mercedes Vito Utility Car,,,,Van,550378,41,80,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/fe704a2aa87a4921990d4973a6eef36d,https://sketchfab.com/models/fe704a2aa87a4921990d4973a6eef36d/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
fe729d6dcb7f4e65a71cfbf9da2cf7e5,PRIORITY B,Manual metadata/visual review,Mercedes-Benz,Mercedes Vito,Mercedes- Benz Vito,,,,Van,1016000,13,78,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/fe729d6dcb7f4e65a71cfbf9da2cf7e5,https://sketchfab.com/models/fe729d6dcb7f4e65a71cfbf9da2cf7e5/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
74cbf7c0379b4edaba9db7249552c455,PRIORITY B,Manual metadata/visual review,Mercedes-Benz,Mercedes Vito,Mercedes- Benz Vito Cargo And Passenger Van,,,,Van,2949961,8,68,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/74cbf7c0379b4edaba9db7249552c455,https://sketchfab.com/models/74cbf7c0379b4edaba9db7249552c455/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
fbbeae0a1a40455896557f6642b31eb5,PRIORITY A,First QC queue,Mercedes-Benz,Mercedes Vito,Mercedes Vito Van 2010 Facelift Short Version,2010,,,Van,528672,22,83,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/fbbeae0a1a40455896557f6642b31eb5,https://sketchfab.com/models/fbbeae0a1a40455896557f6642b31eb5/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
bfb5e57f522343caa257b75ae5080eaa,PRIORITY B,Manual metadata/visual review,MG,Hs,MG HS Engine,,,,Hatchback/Car,1913678,0,72,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/bfb5e57f522343caa257b75ae5080eaa,https://sketchfab.com/models/bfb5e57f522343caa257b75ae5080eaa/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
ee2e3b0e1a7b481cb2c08e6fc6d2ed9e,PRIORITY A,First QC queue,MG,MG4,2025 MG MG4 (GLB)(mgmotor.com.mx),2025,,,Hatchback/Car,1065136,13,85,2,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/ee2e3b0e1a7b481cb2c08e6fc6d2ed9e,https://sketchfab.com/models/ee2e3b0e1a7b481cb2c08e6fc6d2ed9e/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
32ea46e264c24a97abaf8e543ff89938,PRIORITY B,Manual metadata/visual review,MG,MG5,MG5 Car,,,,Hatchback/Car,149926,14,61,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/32ea46e264c24a97abaf8e543ff89938,https://sketchfab.com/models/32ea46e264c24a97abaf8e543ff89938/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
3dad9094f76d4a5f99d5dbeb8075ce3c,PRIORITY A,First QC queue,MG,MG5,2025 MG MG5 (GLB)(mgmotor.com.mx),2025,,,Hatchback/Car,802588,5,83,2,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/3dad9094f76d4a5f99d5dbeb8075ce3c,https://sketchfab.com/models/3dad9094f76d4a5f99d5dbeb8075ce3c/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
373b2ab7a9ae421a8ff6844b989683f1,PRIORITY B,Manual metadata/visual review,MG,Zs,Mg Astor Zs,,,,Hatchback/Car,587084,1,74,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/373b2ab7a9ae421a8ff6844b989683f1,https://sketchfab.com/models/373b2ab7a9ae421a8ff6844b989683f1/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
6d622acf6eb745989b338c2960a6f07e,PRIORITY B,Manual metadata/visual review,MG,Zs,mg zs max hybrid+,,,,Hatchback/Car,1101961,0,72,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/6d622acf6eb745989b338c2960a6f07e,https://sketchfab.com/models/6d622acf6eb745989b338c2960a6f07e/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
bc4c63bbccf8493cb4bc5cc7c27fd27a,PRIORITY A,First QC queue,MG,Zs,2025 MG ZS (GLB)(mgmotor.com.mx),2025,,,Hatchback/Car,1133063,10,84,2,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/bc4c63bbccf8493cb4bc5cc7c27fd27a,https://sketchfab.com/models/bc4c63bbccf8493cb4bc5cc7c27fd27a/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
df8879b06e0b4baebfb648f4c13b3bfa,PRIORITY A,First QC queue,MINI,Clubman,Mini Cooper clubman 2011,2011,,,Hatchback/Car,1072196,16,82,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/df8879b06e0b4baebfb648f4c13b3bfa,https://sketchfab.com/models/df8879b06e0b4baebfb648f4c13b3bfa/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
ad1964e9765f409a839d22cb409ef116,PRIORITY A,First QC queue,MINI,Cooper,Snowy Mini Cooper,2024,,,Hatchback/Car,999023,22,86,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/ad1964e9765f409a839d22cb409ef116,https://sketchfab.com/models/ad1964e9765f409a839d22cb409ef116/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
d737c705824f4e05acf7f849f9c3dd5e,PRIORITY A,First QC queue,MINI,Cooper,Mini Cooper,2024,,,Hatchback/Car,797937,20,86,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/d737c705824f4e05acf7f849f9c3dd5e,https://sketchfab.com/models/d737c705824f4e05acf7f849f9c3dd5e/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
928f8c626f5c4b128f1741550f1dd0b4,PRIORITY A,First QC queue,MINI,Cooper,现货出售模型车 （Spot sale mini cooper model car),2024,,,Hatchback/Car,550008,3,82,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/928f8c626f5c4b128f1741550f1dd0b4,https://sketchfab.com/models/928f8c626f5c4b128f1741550f1dd0b4/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
63e399bbb1a3454cb10728e745b5ce68,PRIORITY B,Manual metadata/visual review,MINI,Cooper,215: Mini Cooper,2024,,,Hatchback/Car,145043,21,69,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/63e399bbb1a3454cb10728e745b5ce68,https://sketchfab.com/models/63e399bbb1a3454cb10728e745b5ce68/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
d2b857cdbffd42218d36aa9a93be0abd,PRIORITY B,Manual metadata/visual review,MINI,Cooper,10242 MINI Cooper,2024,,,Hatchback/Car,10444261,21,62,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/d2b857cdbffd42218d36aa9a93be0abd,https://sketchfab.com/models/d2b857cdbffd42218d36aa9a93be0abd/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
2baca439d2494e02b99596014b49ebd3,PRIORITY B,Manual metadata/visual review,MINI,Cooper S Facelift,Mini Cooper S Facelift,,,,Hatchback/Car,110938,116,65,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/2baca439d2494e02b99596014b49ebd3,https://sketchfab.com/models/2baca439d2494e02b99596014b49ebd3/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
5b7e696453894150bdb594a4770e93a3,PRIORITY B,Manual metadata/visual review,MINI,Cooper S Pre-Facelift,Mini Cooper S Pre-Facelift,,,,Hatchback/Car,475196,100,72,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/5b7e696453894150bdb594a4770e93a3,https://sketchfab.com/models/5b7e696453894150bdb594a4770e93a3/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
f4eaecb588254bfabf295fedfdf01775,PRIORITY B,Manual metadata/visual review,MINI,Mini Cooper,Mini Cooper S,,,,Hatchback/Car,677504,111,72,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/f4eaecb588254bfabf295fedfdf01775,https://sketchfab.com/models/f4eaecb588254bfabf295fedfdf01775/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
b8811924cc374416a30c470bae77790c,PRIORITY B,Manual metadata/visual review,MINI,Mini Cooper S,Mini Cooper S,,,,Hatchback/Car,110938,14,61,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/b8811924cc374416a30c470bae77790c,https://sketchfab.com/models/b8811924cc374416a30c470bae77790c/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
ebe3bf9e2f6a4dd1b45b2822ef90805b,PRIORITY A,First QC queue,MINI,Mini Cooper S,Mini Cooper S convertible 2011,2011,,,Convertible,992588,16,82,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/ebe3bf9e2f6a4dd1b45b2822ef90805b,https://sketchfab.com/models/ebe3bf9e2f6a4dd1b45b2822ef90805b/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
3091ff12530340f28439106d91e4eff4,PRIORITY A,First QC queue,MINI,Mini Cooper S,Mini_ Cooper_S_clubman_2011,2011,,,Hatchback/Car,1075474,12,82,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/3091ff12530340f28439106d91e4eff4,https://sketchfab.com/models/3091ff12530340f28439106d91e4eff4/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
6db3d61688174cb5b82f0206e20c004f,PRIORITY A,First QC queue,MINI,Mini Cooper S,Mini Cooper S hardtop 2011,2011,,,Hatchback/Car,991010,12,82,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/6db3d61688174cb5b82f0206e20c004f,https://sketchfab.com/models/6db3d61688174cb5b82f0206e20c004f/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
bec89391257c426d824a8b0434bbcf6b,PRIORITY B,Manual metadata/visual review,MINI,Mini Cooper S,2014 Mini Cooper S (F56),2014,F56,,Hatchback/Car,128458,80,69,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/bec89391257c426d824a8b0434bbcf6b,https://sketchfab.com/models/bec89391257c426d824a8b0434bbcf6b/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
9736c16973264883be1e34bbc22d6ef5,PRIORITY B,Manual metadata/visual review,MINI,Mini Countryman,Mini Countryman,,,,Hatchback/Car,1392015,9,77,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/9736c16973264883be1e34bbc22d6ef5,https://sketchfab.com/models/9736c16973264883be1e34bbc22d6ef5/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
454c3524c39641ac9d55dc91e3b6dfd3,PRIORITY B,Manual metadata/visual review,MINI,Mini Countryman,mini countryman vuiton,,,,Hatchback/Car,735430,66,71,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/454c3524c39641ac9d55dc91e3b6dfd3,https://sketchfab.com/models/454c3524c39641ac9d55dc91e3b6dfd3/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
92f56f4b54ed4db8baabdf8e6f5d8902,PRIORITY B,Manual metadata/visual review,MINI,MINI Countryman,MINI Cooper Countryman,,,,Hatchback/Car,484900,0,67,1,1,ransome5588,CC BY,Web-verified CC BY,CC BY recorded at collection time — recheck live page and preserve attribution,https://sketchfab.com/3d-models/92f56f4b54ed4db8baabdf8e6f5d8902,https://sketchfab.com/models/92f56f4b54ed4db8baabdf8e6f5d8902/download,New scrape — 29 Jul 2026,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
71e499219de548a7a1be74c237b6a2fb,PRIORITY B,Manual metadata/visual review,MINI,Truck,Mini-Truck,,,,Hatchback/Car,153449,14,61,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/71e499219de548a7a1be74c237b6a2fb,https://huggingface.co/datasets/allenai/objaverse/resolve/main/glbs/71/71e499219de548a7a1be74c237b6a2fb.glb,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
79304f5b3fd342ad812cd584695ebbad,PRIORITY A,First QC queue,Mitsubishi,Mitsubishi ASX,Mitsubishi ASX,,,,Hatchback/Car,712534,31,80,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/79304f5b3fd342ad812cd584695ebbad,https://sketchfab.com/models/79304f5b3fd342ad812cd584695ebbad/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
b654aeee32064a3ca3b4693fa65bb09a,PRIORITY B,Manual metadata/visual review,Mitsubishi,Mitsubishi ASX,Mitsubishi ASX MK1 2010,2010,Mk1,,Hatchback/Car,970334,4,79,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/b654aeee32064a3ca3b4693fa65bb09a,https://sketchfab.com/models/b654aeee32064a3ca3b4693fa65bb09a/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
e54c0d1506d744caa25177b935c7c6d6,PRIORITY A,First QC queue,Mitsubishi,Mitsubishi ASX,Mitsubishi ASX 2011,2011,,,Hatchback/Car,1293060,19,83,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/e54c0d1506d744caa25177b935c7c6d6,https://sketchfab.com/models/e54c0d1506d744caa25177b935c7c6d6/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
b54ff4c6fe2c4316a34912ed2c5b0e35,PRIORITY B,Manual metadata/visual review,Mitsubishi,Mitsubishi ASX,Mitsubishi ASX 2011,2011,,,Hatchback/Car,1498054,2,78,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/b54ff4c6fe2c4316a34912ed2c5b0e35,https://sketchfab.com/models/b54ff4c6fe2c4316a34912ed2c5b0e35/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
976be06a80ed4dcc8dfa734852e72133,PRIORITY B,Manual metadata/visual review,Mitsubishi,Mitsubishi Colt,Mitsubishi Colt 3door,,,,Hatchback/Car,1243162,7,77,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/976be06a80ed4dcc8dfa734852e72133,https://sketchfab.com/models/976be06a80ed4dcc8dfa734852e72133/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
36c8a440a7774282a48ddf737be39b57,PRIORITY B,Manual metadata/visual review,Mitsubishi,Mitsubishi Colt,Mitsubishi_Colt_(Mk3)_(1000F)_3door_1966,1966,Mk3,,Hatchback/Car,992339,19,77,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/36c8a440a7774282a48ddf737be39b57,https://sketchfab.com/models/36c8a440a7774282a48ddf737be39b57/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
0e8fa443b40b42f1a9f728430d26736f,PRIORITY B,Manual metadata/visual review,Mitsubishi,Mitsubishi Eclipse Cross,Mitsubishi Eclipse Cross Facelift,,,,Hatchback/Car,1559678,5,76,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/0e8fa443b40b42f1a9f728430d26736f,https://sketchfab.com/models/0e8fa443b40b42f1a9f728430d26736f/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
a822140947d44b6896d9408a618d60d3,PRIORITY A,First QC queue,Mitsubishi,Mitsubishi Eclipse Cross,2024 Mitsubishi Eclipse Cross GLX,2024,,,Hatchback/Car,945501,86,89,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/a822140947d44b6896d9408a618d60d3,https://sketchfab.com/models/a822140947d44b6896d9408a618d60d3/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
6dbaa348dbe84df991f1890559a2f16b,PRIORITY B,Manual metadata/visual review,Mitsubishi,Mitsubishi Eclipse Cross PHEV,2022 Mitsubishi Eclipse Cross PHEV,2022,,,Hatchback/Car,459552,8,74,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/6dbaa348dbe84df991f1890559a2f16b,https://sketchfab.com/models/6dbaa348dbe84df991f1890559a2f16b/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
eb59fdf7593f42d99c7c96bc85381657,PRIORITY A,First QC queue,Mitsubishi,Mitsubishi Galant,Mitsubishi Galant 8,,,,Hatchback/Car,2318112,39,80,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/eb59fdf7593f42d99c7c96bc85381657,https://sketchfab.com/models/eb59fdf7593f42d99c7c96bc85381657/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
392afed23f6f41c8a4fe7710d1386255,PRIORITY B,Manual metadata/visual review,Mitsubishi,Mitsubishi I MiEV,2010 Mitsubishi I MiEV,2010,,,Hatchback/Car,123373,20,66,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/392afed23f6f41c8a4fe7710d1386255,https://sketchfab.com/models/392afed23f6f41c8a4fe7710d1386255/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
07d7cfcb32ee41868dbc56f535cd90be,PRIORITY B,Manual metadata/visual review,Mitsubishi,Mitsubishi L200,MITSUBISHI L200,,,,Pickup,1422584,15,78,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/07d7cfcb32ee41868dbc56f535cd90be,https://sketchfab.com/models/07d7cfcb32ee41868dbc56f535cd90be/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
581a818cfa75464f84c6b12e62c8622b,PRIORITY B,Manual metadata/visual review,Mitsubishi,Mitsubishi L200,Red Mitsubishi L200 Warrior Pickup,,,,Pickup,1109119,2,74,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/581a818cfa75464f84c6b12e62c8622b,https://sketchfab.com/models/581a818cfa75464f84c6b12e62c8622b/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
791e2a95efa749e292b5d5534ae8410a,PRIORITY B,Manual metadata/visual review,Mitsubishi,Mitsubishi L200,Mitsubishi L200 Racer,,,,Pickup,134228,3,58,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/791e2a95efa749e292b5d5534ae8410a,https://sketchfab.com/models/791e2a95efa749e292b5d5534ae8410a/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
44f9bd3fedfa4b48bb9970da1953fc0e,PRIORITY B,Manual metadata/visual review,Mitsubishi,Mitsubishi L200,Mitsubishi L200 Triton Athlete 2024,2024,,,Pickup,453018,16,75,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/44f9bd3fedfa4b48bb9970da1953fc0e,https://sketchfab.com/models/44f9bd3fedfa4b48bb9970da1953fc0e/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
e58605ccf0ef4592aff37141a1ad8b65,PRIORITY B,Manual metadata/visual review,Mitsubishi,Mitsubishi Outlander,Mitsubishi Outlander GT,,,,Hatchback/Car,1637947,13,78,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/e58605ccf0ef4592aff37141a1ad8b65,https://sketchfab.com/models/e58605ccf0ef4592aff37141a1ad8b65/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
ac884399355b4c9c91eeded016a88297,PRIORITY B,Manual metadata/visual review,Mitsubishi,Mitsubishi Outlander,2003 Mitsubishi Outlander,2003,,,Hatchback/Car,196037,4,59,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/ac884399355b4c9c91eeded016a88297,https://sketchfab.com/models/ac884399355b4c9c91eeded016a88297/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
